id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
2980,"['Stenning' ',' 'who' 'has' 'previous' 'convictions' ',' 'is' 'expected'
 'to' 'appeal' 'against' 'the' 'sentence' '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Stenning , who has previous convictions , is expected to appeal against the sentence .","['Stenning(B-PER)', ',(O)', 'who(O)', 'has(O)', 'previous(O)', 'convictions(O)', ',(O)', 'is(O)', 'expected(O)', 'to(O)', 'appeal(O)', 'against(O)', 'the(O)', 'sentence(O)', '.(O)']","Stenning(B-PER) ,(O) who(O) has(O) previous(O) convictions(O) ,(O) is(O) expected(O) to(O) appeal(O) against(O) the(O) sentence(O) .(O)","Input: Stenning , who has previous convictions , is expected to appeal against the sentence .
Output: Stenning(B-PER) ,(O) who(O) has(O) previous(O) convictions(O) ,(O) is(O) expected(O) to(O) appeal(O) against(O) the(O) sentence(O) .(O)"
7683,"['The' 'environment' 'would' 'be' 'at' 'risk' 'from' 'the' 'polluters'
 'that' 'control' 'that' 'coalition' ',' '""' 'he' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The environment would be at risk from the polluters that control that coalition , "" he said .","['The(O)', 'environment(O)', 'would(O)', 'be(O)', 'at(O)', 'risk(O)', 'from(O)', 'the(O)', 'polluters(O)', 'that(O)', 'control(O)', 'that(O)', 'coalition(O)', ',(O)', '""(O)', 'he(O)', 'said(O)', '.(O)']","The(O) environment(O) would(O) be(O) at(O) risk(O) from(O) the(O) polluters(O) that(O) control(O) that(O) coalition(O) ,(O) ""(O) he(O) said(O) .(O)","Input: The environment would be at risk from the polluters that control that coalition , "" he said .
Output: The(O) environment(O) would(O) be(O) at(O) risk(O) from(O) the(O) polluters(O) that(O) control(O) that(O) coalition(O) ,(O) ""(O) he(O) said(O) .(O)"
3582,['Essex' '532-8'],"['B-ORG', 'O']",Essex 532-8,"['Essex(B-ORG)', '532-8(O)']",Essex(B-ORG) 532-8(O),"Input: Essex 532-8
Output: Essex(B-ORG) 532-8(O)"
9743,['Elect' 'Res' 'April' '20' '43.0' '32.0' '6.0' '12.0' '4.0'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Elect Res April 20 43.0 32.0 6.0 12.0 4.0,"['Elect(B-ORG)', 'Res(I-ORG)', 'April(O)', '20(O)', '43.0(O)', '32.0(O)', '6.0(O)', '12.0(O)', '4.0(O)']",Elect(B-ORG) Res(I-ORG) April(O) 20(O) 43.0(O) 32.0(O) 6.0(O) 12.0(O) 4.0(O),"Input: Elect Res April 20 43.0 32.0 6.0 12.0 4.0
Output: Elect(B-ORG) Res(I-ORG) April(O) 20(O) 43.0(O) 32.0(O) 6.0(O) 12.0(O) 4.0(O)"
9989,['2.' 'Natalya' 'Shikolenko' '(' 'Belarus' ')' '57.44'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']",2. Natalya Shikolenko ( Belarus ) 57.44,"['2.(O)', 'Natalya(B-PER)', 'Shikolenko(I-PER)', '((O)', 'Belarus(B-LOC)', ')(O)', '57.44(O)']",2.(O) Natalya(B-PER) Shikolenko(I-PER) ((O) Belarus(B-LOC) )(O) 57.44(O),"Input: 2. Natalya Shikolenko ( Belarus ) 57.44
Output: 2.(O) Natalya(B-PER) Shikolenko(I-PER) ((O) Belarus(B-LOC) )(O) 57.44(O)"
7548,"['Kurds' 'clash' 'again' 'in' 'Iraq' ',' 'dozens' 'reported' 'dead' '.']","['B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","Kurds clash again in Iraq , dozens reported dead .","['Kurds(B-MISC)', 'clash(O)', 'again(O)', 'in(O)', 'Iraq(B-LOC)', ',(O)', 'dozens(O)', 'reported(O)', 'dead(O)', '.(O)']","Kurds(B-MISC) clash(O) again(O) in(O) Iraq(B-LOC) ,(O) dozens(O) reported(O) dead(O) .(O)","Input: Kurds clash again in Iraq , dozens reported dead .
Output: Kurds(B-MISC) clash(O) again(O) in(O) Iraq(B-LOC) ,(O) dozens(O) reported(O) dead(O) .(O)"
7367,"['The' 'director' 'general' 'of' 'the' 'air' 'traffic' 'service'
 'Valentin' 'Valkov' 'said' 'last' 'Friday' 'that' 'a' 'controllers' ""'""
 'strike' 'would' 'be' 'illegal' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",The director general of the air traffic service Valentin Valkov said last Friday that a controllers ' strike would be illegal .,"['The(O)', 'director(O)', 'general(O)', 'of(O)', 'the(O)', 'air(O)', 'traffic(O)', 'service(O)', 'Valentin(B-PER)', 'Valkov(I-PER)', 'said(O)', 'last(O)', 'Friday(O)', 'that(O)', 'a(O)', 'controllers(O)', ""'(O)"", 'strike(O)', 'would(O)', 'be(O)', 'illegal(O)', '.(O)']",The(O) director(O) general(O) of(O) the(O) air(O) traffic(O) service(O) Valentin(B-PER) Valkov(I-PER) said(O) last(O) Friday(O) that(O) a(O) controllers(O) '(O) strike(O) would(O) be(O) illegal(O) .(O),"Input: The director general of the air traffic service Valentin Valkov said last Friday that a controllers ' strike would be illegal .
Output: The(O) director(O) general(O) of(O) the(O) air(O) traffic(O) service(O) Valentin(B-PER) Valkov(I-PER) said(O) last(O) Friday(O) that(O) a(O) controllers(O) '(O) strike(O) would(O) be(O) illegal(O) .(O)"
13559,['Amsterdam-Rotterdam-Antwerp' 'oil' 'stock' 'levels' 'fall' '.'],"['B-LOC', 'O', 'O', 'O', 'O', 'O']",Amsterdam-Rotterdam-Antwerp oil stock levels fall .,"['Amsterdam-Rotterdam-Antwerp(B-LOC)', 'oil(O)', 'stock(O)', 'levels(O)', 'fall(O)', '.(O)']",Amsterdam-Rotterdam-Antwerp(B-LOC) oil(O) stock(O) levels(O) fall(O) .(O),"Input: Amsterdam-Rotterdam-Antwerp oil stock levels fall .
Output: Amsterdam-Rotterdam-Antwerp(B-LOC) oil(O) stock(O) levels(O) fall(O) .(O)"
5759,['PSV' 'Eindhoven' '2' '2' '0' '0' '8' '2' '6'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",PSV Eindhoven 2 2 0 0 8 2 6,"['PSV(B-ORG)', 'Eindhoven(I-ORG)', '2(O)', '2(O)', '0(O)', '0(O)', '8(O)', '2(O)', '6(O)']",PSV(B-ORG) Eindhoven(I-ORG) 2(O) 2(O) 0(O) 0(O) 8(O) 2(O) 6(O),"Input: PSV Eindhoven 2 2 0 0 8 2 6
Output: PSV(B-ORG) Eindhoven(I-ORG) 2(O) 2(O) 0(O) 0(O) 8(O) 2(O) 6(O)"
8416,"['The' 'women' ""'s"" 'draw' 'lost' 'another' 'seed' 'when' 'Austrian'
 'Judith' 'Wiesner' 'overcame' 'Iva' 'Majoli' 'of' 'Croatia' '2-6' '6-3'
 '6-1' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O']",The women 's draw lost another seed when Austrian Judith Wiesner overcame Iva Majoli of Croatia 2-6 6-3 6-1 .,"['The(O)', 'women(O)', ""'s(O)"", 'draw(O)', 'lost(O)', 'another(O)', 'seed(O)', 'when(O)', 'Austrian(B-MISC)', 'Judith(B-PER)', 'Wiesner(I-PER)', 'overcame(O)', 'Iva(B-PER)', 'Majoli(I-PER)', 'of(O)', 'Croatia(B-LOC)', '2-6(O)', '6-3(O)', '6-1(O)', '.(O)']",The(O) women(O) 's(O) draw(O) lost(O) another(O) seed(O) when(O) Austrian(B-MISC) Judith(B-PER) Wiesner(I-PER) overcame(O) Iva(B-PER) Majoli(I-PER) of(O) Croatia(B-LOC) 2-6(O) 6-3(O) 6-1(O) .(O),"Input: The women 's draw lost another seed when Austrian Judith Wiesner overcame Iva Majoli of Croatia 2-6 6-3 6-1 .
Output: The(O) women(O) 's(O) draw(O) lost(O) another(O) seed(O) when(O) Austrian(B-MISC) Judith(B-PER) Wiesner(I-PER) overcame(O) Iva(B-PER) Majoli(I-PER) of(O) Croatia(B-LOC) 2-6(O) 6-3(O) 6-1(O) .(O)"
12927,"['Maturing' 'credits' 'are' 'seen' 'at' '2.209' 'billion' 'pesos' ','
 'and' 'there' 'is' 'an' 'oversupply' 'of' '684' 'billion' 'pesos' 'from'
 'the' 'primary' 'auction' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Maturing credits are seen at 2.209 billion pesos , and there is an oversupply of 684 billion pesos from the primary auction .","['Maturing(O)', 'credits(O)', 'are(O)', 'seen(O)', 'at(O)', '2.209(O)', 'billion(O)', 'pesos(O)', ',(O)', 'and(O)', 'there(O)', 'is(O)', 'an(O)', 'oversupply(O)', 'of(O)', '684(O)', 'billion(O)', 'pesos(O)', 'from(O)', 'the(O)', 'primary(O)', 'auction(O)', '.(O)']","Maturing(O) credits(O) are(O) seen(O) at(O) 2.209(O) billion(O) pesos(O) ,(O) and(O) there(O) is(O) an(O) oversupply(O) of(O) 684(O) billion(O) pesos(O) from(O) the(O) primary(O) auction(O) .(O)","Input: Maturing credits are seen at 2.209 billion pesos , and there is an oversupply of 684 billion pesos from the primary auction .
Output: Maturing(O) credits(O) are(O) seen(O) at(O) 2.209(O) billion(O) pesos(O) ,(O) and(O) there(O) is(O) an(O) oversupply(O) of(O) 684(O) billion(O) pesos(O) from(O) the(O) primary(O) auction(O) .(O)"
908,['BRUSSELS' '1996-08-22'],"['B-LOC', 'O']",BRUSSELS 1996-08-22,"['BRUSSELS(B-LOC)', '1996-08-22(O)']",BRUSSELS(B-LOC) 1996-08-22(O),"Input: BRUSSELS 1996-08-22
Output: BRUSSELS(B-LOC) 1996-08-22(O)"
9463,"['Islamists' 'can' 'meet' 'in' 'London' ',' 'minister' '.']","['B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","Islamists can meet in London , minister .","['Islamists(B-MISC)', 'can(O)', 'meet(O)', 'in(O)', 'London(B-LOC)', ',(O)', 'minister(O)', '.(O)']","Islamists(B-MISC) can(O) meet(O) in(O) London(B-LOC) ,(O) minister(O) .(O)","Input: Islamists can meet in London , minister .
Output: Islamists(B-MISC) can(O) meet(O) in(O) London(B-LOC) ,(O) minister(O) .(O)"
13868,"['Government' 'budget' 'figures' 'relate' 'to' 'central' 'government'
 'finances' 'only' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Government budget figures relate to central government finances only .,"['Government(O)', 'budget(O)', 'figures(O)', 'relate(O)', 'to(O)', 'central(O)', 'government(O)', 'finances(O)', 'only(O)', '.(O)']",Government(O) budget(O) figures(O) relate(O) to(O) central(O) government(O) finances(O) only(O) .(O),"Input: Government budget figures relate to central government finances only .
Output: Government(O) budget(O) figures(O) relate(O) to(O) central(O) government(O) finances(O) only(O) .(O)"
3558,['Aamir' 'Sohail' 'c' 'Cork' 'b' 'Croft' '46'],"['B-PER', 'I-PER', 'O', 'B-PER', 'O', 'B-PER', 'O']",Aamir Sohail c Cork b Croft 46,"['Aamir(B-PER)', 'Sohail(I-PER)', 'c(O)', 'Cork(B-PER)', 'b(O)', 'Croft(B-PER)', '46(O)']",Aamir(B-PER) Sohail(I-PER) c(O) Cork(B-PER) b(O) Croft(B-PER) 46(O),"Input: Aamir Sohail c Cork b Croft 46
Output: Aamir(B-PER) Sohail(I-PER) c(O) Cork(B-PER) b(O) Croft(B-PER) 46(O)"
5386,['LOS' 'ANGELES' '69' '60' '.535' '1'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']",LOS ANGELES 69 60 .535 1,"['LOS(B-ORG)', 'ANGELES(I-ORG)', '69(O)', '60(O)', '.535(O)', '1(O)']",LOS(B-ORG) ANGELES(I-ORG) 69(O) 60(O) .535(O) 1(O),"Input: LOS ANGELES 69 60 .535 1
Output: LOS(B-ORG) ANGELES(I-ORG) 69(O) 60(O) .535(O) 1(O)"
9130,"['Under' 'the' 'plan' ',' 'the' 'federal' 'government' 'would' 'provide'
 '100' 'percent' 'of' 'the' 'financing' 'needed' 'to' 'restructure' 'debt'
 'of' 'state' 'banks' 'being' 'privatized' ',' 'liquidated' 'or' 'turned'
 'into' 'development' 'banks' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Under the plan , the federal government would provide 100 percent of the financing needed to restructure debt of state banks being privatized , liquidated or turned into development banks .","['Under(O)', 'the(O)', 'plan(O)', ',(O)', 'the(O)', 'federal(O)', 'government(O)', 'would(O)', 'provide(O)', '100(O)', 'percent(O)', 'of(O)', 'the(O)', 'financing(O)', 'needed(O)', 'to(O)', 'restructure(O)', 'debt(O)', 'of(O)', 'state(O)', 'banks(O)', 'being(O)', 'privatized(O)', ',(O)', 'liquidated(O)', 'or(O)', 'turned(O)', 'into(O)', 'development(O)', 'banks(O)', '.(O)']","Under(O) the(O) plan(O) ,(O) the(O) federal(O) government(O) would(O) provide(O) 100(O) percent(O) of(O) the(O) financing(O) needed(O) to(O) restructure(O) debt(O) of(O) state(O) banks(O) being(O) privatized(O) ,(O) liquidated(O) or(O) turned(O) into(O) development(O) banks(O) .(O)","Input: Under the plan , the federal government would provide 100 percent of the financing needed to restructure debt of state banks being privatized , liquidated or turned into development banks .
Output: Under(O) the(O) plan(O) ,(O) the(O) federal(O) government(O) would(O) provide(O) 100(O) percent(O) of(O) the(O) financing(O) needed(O) to(O) restructure(O) debt(O) of(O) state(O) banks(O) being(O) privatized(O) ,(O) liquidated(O) or(O) turned(O) into(O) development(O) banks(O) .(O)"
7276,"['Bosnia' ""'s"" 'election' 'organisers' 'will' 'decide' 'on' 'Tuesday'
 'whether' 'or' 'not' 'to' 'postpone' 'municipal' 'elections' 'scheduled'
 'as' 'part' 'of' 'nationwide' 'balloting' ',' 'an' 'OSCE' 'spokeswoman'
 'said' 'on' 'Monday' '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']","Bosnia 's election organisers will decide on Tuesday whether or not to postpone municipal elections scheduled as part of nationwide balloting , an OSCE spokeswoman said on Monday .","['Bosnia(B-LOC)', ""'s(O)"", 'election(O)', 'organisers(O)', 'will(O)', 'decide(O)', 'on(O)', 'Tuesday(O)', 'whether(O)', 'or(O)', 'not(O)', 'to(O)', 'postpone(O)', 'municipal(O)', 'elections(O)', 'scheduled(O)', 'as(O)', 'part(O)', 'of(O)', 'nationwide(O)', 'balloting(O)', ',(O)', 'an(O)', 'OSCE(B-ORG)', 'spokeswoman(O)', 'said(O)', 'on(O)', 'Monday(O)', '.(O)']","Bosnia(B-LOC) 's(O) election(O) organisers(O) will(O) decide(O) on(O) Tuesday(O) whether(O) or(O) not(O) to(O) postpone(O) municipal(O) elections(O) scheduled(O) as(O) part(O) of(O) nationwide(O) balloting(O) ,(O) an(O) OSCE(B-ORG) spokeswoman(O) said(O) on(O) Monday(O) .(O)","Input: Bosnia 's election organisers will decide on Tuesday whether or not to postpone municipal elections scheduled as part of nationwide balloting , an OSCE spokeswoman said on Monday .
Output: Bosnia(B-LOC) 's(O) election(O) organisers(O) will(O) decide(O) on(O) Tuesday(O) whether(O) or(O) not(O) to(O) postpone(O) municipal(O) elections(O) scheduled(O) as(O) part(O) of(O) nationwide(O) balloting(O) ,(O) an(O) OSCE(B-ORG) spokeswoman(O) said(O) on(O) Monday(O) .(O)"
6130,['The' 'other' 'was' 'insurer' 'Thierry' 'Dehaan' '.'],"['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']",The other was insurer Thierry Dehaan .,"['The(O)', 'other(O)', 'was(O)', 'insurer(O)', 'Thierry(B-PER)', 'Dehaan(I-PER)', '.(O)']",The(O) other(O) was(O) insurer(O) Thierry(B-PER) Dehaan(I-PER) .(O),"Input: The other was insurer Thierry Dehaan .
Output: The(O) other(O) was(O) insurer(O) Thierry(B-PER) Dehaan(I-PER) .(O)"
3610,['Premier' 'division'],"['O', 'O']",Premier division,"['Premier(O)', 'division(O)']",Premier(O) division(O),"Input: Premier division
Output: Premier(O) division(O)"
12331,"['Total' '(' 'for' '5' 'wickets' ',' '46.4' 'overs' ')' '226']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Total ( for 5 wickets , 46.4 overs ) 226","['Total(O)', '((O)', 'for(O)', '5(O)', 'wickets(O)', ',(O)', '46.4(O)', 'overs(O)', ')(O)', '226(O)']","Total(O) ((O) for(O) 5(O) wickets(O) ,(O) 46.4(O) overs(O) )(O) 226(O)","Input: Total ( for 5 wickets , 46.4 overs ) 226
Output: Total(O) ((O) for(O) 5(O) wickets(O) ,(O) 46.4(O) overs(O) )(O) 226(O)"
8719,['Dutch' 'first' 'division' 'summary' 'on'],"['B-MISC', 'O', 'O', 'O', 'O']",Dutch first division summary on,"['Dutch(B-MISC)', 'first(O)', 'division(O)', 'summary(O)', 'on(O)']",Dutch(B-MISC) first(O) division(O) summary(O) on(O),"Input: Dutch first division summary on
Output: Dutch(B-MISC) first(O) division(O) summary(O) on(O)"
4755,['race' 'on' 'Sunday' '.'],"['O', 'O', 'O', 'O']",race on Sunday .,"['race(O)', 'on(O)', 'Sunday(O)', '.(O)']",race(O) on(O) Sunday(O) .(O),"Input: race on Sunday .
Output: race(O) on(O) Sunday(O) .(O)"
12460,['OB' '42' '6' '61' '.413' '20'],"['B-ORG', 'O', 'O', 'O', 'O', 'O']",OB 42 6 61 .413 20,"['OB(B-ORG)', '42(O)', '6(O)', '61(O)', '.413(O)', '20(O)']",OB(B-ORG) 42(O) 6(O) 61(O) .413(O) 20(O),"Input: OB 42 6 61 .413 20
Output: OB(B-ORG) 42(O) 6(O) 61(O) .413(O) 20(O)"
13709,"['The' 'government' 'would' 'put' 'land' 'on' 'the' 'market' 'to' 'stop'
 'rentals' '""' 'going' 'through' 'the' 'roof' '""' ',' 'but' 'this' 'would'
 'mean' 'reclamation' ',' 'with' 'possible' 'environmental' 'problems' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The government would put land on the market to stop rentals "" going through the roof "" , but this would mean reclamation , with possible environmental problems .","['The(O)', 'government(O)', 'would(O)', 'put(O)', 'land(O)', 'on(O)', 'the(O)', 'market(O)', 'to(O)', 'stop(O)', 'rentals(O)', '""(O)', 'going(O)', 'through(O)', 'the(O)', 'roof(O)', '""(O)', ',(O)', 'but(O)', 'this(O)', 'would(O)', 'mean(O)', 'reclamation(O)', ',(O)', 'with(O)', 'possible(O)', 'environmental(O)', 'problems(O)', '.(O)']","The(O) government(O) would(O) put(O) land(O) on(O) the(O) market(O) to(O) stop(O) rentals(O) ""(O) going(O) through(O) the(O) roof(O) ""(O) ,(O) but(O) this(O) would(O) mean(O) reclamation(O) ,(O) with(O) possible(O) environmental(O) problems(O) .(O)","Input: The government would put land on the market to stop rentals "" going through the roof "" , but this would mean reclamation , with possible environmental problems .
Output: The(O) government(O) would(O) put(O) land(O) on(O) the(O) market(O) to(O) stop(O) rentals(O) ""(O) going(O) through(O) the(O) roof(O) ""(O) ,(O) but(O) this(O) would(O) mean(O) reclamation(O) ,(O) with(O) possible(O) environmental(O) problems(O) .(O)"
2156,"['""' 'Things' 'fell' 'in' 'for' 'us' ',' '""' 'said' 'Sorrento' ',' 'who'
 'has' 'six' 'career' 'grand' 'slams' 'and' 'hit' 'the' 'ninth' 'of' 'the'
 'season' 'for' 'the' 'Mariners' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']",""" Things fell in for us , "" said Sorrento , who has six career grand slams and hit the ninth of the season for the Mariners .","['""(O)', 'Things(O)', 'fell(O)', 'in(O)', 'for(O)', 'us(O)', ',(O)', '""(O)', 'said(O)', 'Sorrento(B-PER)', ',(O)', 'who(O)', 'has(O)', 'six(O)', 'career(O)', 'grand(O)', 'slams(O)', 'and(O)', 'hit(O)', 'the(O)', 'ninth(O)', 'of(O)', 'the(O)', 'season(O)', 'for(O)', 'the(O)', 'Mariners(B-ORG)', '.(O)']","""(O) Things(O) fell(O) in(O) for(O) us(O) ,(O) ""(O) said(O) Sorrento(B-PER) ,(O) who(O) has(O) six(O) career(O) grand(O) slams(O) and(O) hit(O) the(O) ninth(O) of(O) the(O) season(O) for(O) the(O) Mariners(B-ORG) .(O)","Input: "" Things fell in for us , "" said Sorrento , who has six career grand slams and hit the ninth of the season for the Mariners .
Output: ""(O) Things(O) fell(O) in(O) for(O) us(O) ,(O) ""(O) said(O) Sorrento(B-PER) ,(O) who(O) has(O) six(O) career(O) grand(O) slams(O) and(O) hit(O) the(O) ninth(O) of(O) the(O) season(O) for(O) the(O) Mariners(B-ORG) .(O)"
5823,"['The' 'maul' 'was' 'there' 'and' 'I' 'was' 'going' 'to' 'go' 'in' 'but'
 'I' 'thought' 'I' 'should' 'hold' 'off' 'because' 'we' 'had' 'the' 'ball'
 '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",The maul was there and I was going to go in but I thought I should hold off because we had the ball .,"['The(O)', 'maul(O)', 'was(O)', 'there(O)', 'and(O)', 'I(O)', 'was(O)', 'going(O)', 'to(O)', 'go(O)', 'in(O)', 'but(O)', 'I(O)', 'thought(O)', 'I(O)', 'should(O)', 'hold(O)', 'off(O)', 'because(O)', 'we(O)', 'had(O)', 'the(O)', 'ball(O)', '.(O)']",The(O) maul(O) was(O) there(O) and(O) I(O) was(O) going(O) to(O) go(O) in(O) but(O) I(O) thought(O) I(O) should(O) hold(O) off(O) because(O) we(O) had(O) the(O) ball(O) .(O),"Input: The maul was there and I was going to go in but I thought I should hold off because we had the ball .
Output: The(O) maul(O) was(O) there(O) and(O) I(O) was(O) going(O) to(O) go(O) in(O) but(O) I(O) thought(O) I(O) should(O) hold(O) off(O) because(O) we(O) had(O) the(O) ball(O) .(O)"
7212,"['Fall' 'of' 'wickets' ':' '1-48' '2-92' '3-167' '4-230' '5-240' '6-242'
 '7-263']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Fall of wickets : 1-48 2-92 3-167 4-230 5-240 6-242 7-263,"['Fall(O)', 'of(O)', 'wickets(O)', ':(O)', '1-48(O)', '2-92(O)', '3-167(O)', '4-230(O)', '5-240(O)', '6-242(O)', '7-263(O)']",Fall(O) of(O) wickets(O) :(O) 1-48(O) 2-92(O) 3-167(O) 4-230(O) 5-240(O) 6-242(O) 7-263(O),"Input: Fall of wickets : 1-48 2-92 3-167 4-230 5-240 6-242 7-263
Output: Fall(O) of(O) wickets(O) :(O) 1-48(O) 2-92(O) 3-167(O) 4-230(O) 5-240(O) 6-242(O) 7-263(O)"
4757,"['and' 'Mika' 'Hakkinen' 'of' 'Finland' 'was' 'third' 'in' 'a' 'McLaren'
 '.']","['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'O']",and Mika Hakkinen of Finland was third in a McLaren .,"['and(O)', 'Mika(B-PER)', 'Hakkinen(I-PER)', 'of(O)', 'Finland(B-LOC)', 'was(O)', 'third(O)', 'in(O)', 'a(O)', 'McLaren(B-ORG)', '.(O)']",and(O) Mika(B-PER) Hakkinen(I-PER) of(O) Finland(B-LOC) was(O) third(O) in(O) a(O) McLaren(B-ORG) .(O),"Input: and Mika Hakkinen of Finland was third in a McLaren .
Output: and(O) Mika(B-PER) Hakkinen(I-PER) of(O) Finland(B-LOC) was(O) third(O) in(O) a(O) McLaren(B-ORG) .(O)"
4578,['1.' 'Martens' '30' 'points'],"['O', 'B-PER', 'O', 'O']",1. Martens 30 points,"['1.(O)', 'Martens(B-PER)', '30(O)', 'points(O)']",1.(O) Martens(B-PER) 30(O) points(O),"Input: 1. Martens 30 points
Output: 1.(O) Martens(B-PER) 30(O) points(O)"
12869,['Illness' 'from' 'viral' 'meningitis' 'lasts' 'around' 'a' 'week' '.'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Illness from viral meningitis lasts around a week .,"['Illness(O)', 'from(O)', 'viral(O)', 'meningitis(O)', 'lasts(O)', 'around(O)', 'a(O)', 'week(O)', '.(O)']",Illness(O) from(O) viral(O) meningitis(O) lasts(O) around(O) a(O) week(O) .(O),"Input: Illness from viral meningitis lasts around a week .
Output: Illness(O) from(O) viral(O) meningitis(O) lasts(O) around(O) a(O) week(O) .(O)"
3315,['TOKYO' '1996-08-23'],"['B-LOC', 'O']",TOKYO 1996-08-23,"['TOKYO(B-LOC)', '1996-08-23(O)']",TOKYO(B-LOC) 1996-08-23(O),"Input: TOKYO 1996-08-23
Output: TOKYO(B-LOC) 1996-08-23(O)"
139,"['Mujahideen' 'Khalq' 'said' 'Iranian' 'troops' 'had' 'also' 'been'
 'shelling' 'KDP' 'positions' 'in' 'Qasri' 'region' 'in' 'Suleimaniya'
 'province' 'near' 'the' 'Iranian' 'border' 'over' 'the' 'last' 'two'
 'days' '.']","['B-ORG', 'I-ORG', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Mujahideen Khalq said Iranian troops had also been shelling KDP positions in Qasri region in Suleimaniya province near the Iranian border over the last two days .,"['Mujahideen(B-ORG)', 'Khalq(I-ORG)', 'said(O)', 'Iranian(B-MISC)', 'troops(O)', 'had(O)', 'also(O)', 'been(O)', 'shelling(O)', 'KDP(B-ORG)', 'positions(O)', 'in(O)', 'Qasri(B-LOC)', 'region(O)', 'in(O)', 'Suleimaniya(B-LOC)', 'province(O)', 'near(O)', 'the(O)', 'Iranian(B-MISC)', 'border(O)', 'over(O)', 'the(O)', 'last(O)', 'two(O)', 'days(O)', '.(O)']",Mujahideen(B-ORG) Khalq(I-ORG) said(O) Iranian(B-MISC) troops(O) had(O) also(O) been(O) shelling(O) KDP(B-ORG) positions(O) in(O) Qasri(B-LOC) region(O) in(O) Suleimaniya(B-LOC) province(O) near(O) the(O) Iranian(B-MISC) border(O) over(O) the(O) last(O) two(O) days(O) .(O),"Input: Mujahideen Khalq said Iranian troops had also been shelling KDP positions in Qasri region in Suleimaniya province near the Iranian border over the last two days .
Output: Mujahideen(B-ORG) Khalq(I-ORG) said(O) Iranian(B-MISC) troops(O) had(O) also(O) been(O) shelling(O) KDP(B-ORG) positions(O) in(O) Qasri(B-LOC) region(O) in(O) Suleimaniya(B-LOC) province(O) near(O) the(O) Iranian(B-MISC) border(O) over(O) the(O) last(O) two(O) days(O) .(O)"
