id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
2437,['6.' 'Chandra' 'Sturrup' '(' 'Bahamas' ')' '22.85'],"['O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O']",6. Chandra Sturrup ( Bahamas ) 22.85,"['6.(O)', 'Chandra(B-Person)', 'Sturrup(I-Person)', '((O)', 'Bahamas(B-Location)', ')(O)', '22.85(O)']",6.(O) Chandra(B-Person) Sturrup(I-Person) ((O) Bahamas(B-Location) )(O) 22.85(O),"Input: 6. Chandra Sturrup ( Bahamas ) 22.85
Output: 6.(O) Chandra(B-Person) Sturrup(I-Person) ((O) Bahamas(B-Location) )(O) 22.85(O)"
10035,"['CYCLING' '-' 'VAN' 'HEESWIJK' 'WINS' 'SECOND' 'STAGE' 'OF' 'TOUR' 'OF'
 'NETHERLANDS' '.']","['O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'B-Miscellaneous', 'I-Miscellaneous', 'I-Miscellaneous', 'O']",CYCLING - VAN HEESWIJK WINS SECOND STAGE OF TOUR OF NETHERLANDS .,"['CYCLING(O)', '-(O)', 'VAN(B-Person)', 'HEESWIJK(I-Person)', 'WINS(O)', 'SECOND(O)', 'STAGE(O)', 'OF(O)', 'TOUR(B-Miscellaneous)', 'OF(I-Miscellaneous)', 'NETHERLANDS(I-Miscellaneous)', '.(O)']",CYCLING(O) -(O) VAN(B-Person) HEESWIJK(I-Person) WINS(O) SECOND(O) STAGE(O) OF(O) TOUR(B-Miscellaneous) OF(I-Miscellaneous) NETHERLANDS(I-Miscellaneous) .(O),"Input: CYCLING - VAN HEESWIJK WINS SECOND STAGE OF TOUR OF NETHERLANDS .
Output: CYCLING(O) -(O) VAN(B-Person) HEESWIJK(I-Person) WINS(O) SECOND(O) STAGE(O) OF(O) TOUR(B-Miscellaneous) OF(I-Miscellaneous) NETHERLANDS(I-Miscellaneous) .(O)"
8958,"['But' 'Lebed' ',' 'who' 'has' 'no' 'real' 'power' 'without' 'his' 'boss'
 'and' 'has' 'hinted' 'at' 'dark' 'forces' 'in' 'Moscow' 'working'
 'against' 'him' ',' 'appears' 'to' 'think' 'a' 'deal' 'will' 'not'
 'stick' 'without' 'strong' 'backing' 'from' 'Yeltsin' '.']","['O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O']","But Lebed , who has no real power without his boss and has hinted at dark forces in Moscow working against him , appears to think a deal will not stick without strong backing from Yeltsin .","['But(O)', 'Lebed(B-Person)', ',(O)', 'who(O)', 'has(O)', 'no(O)', 'real(O)', 'power(O)', 'without(O)', 'his(O)', 'boss(O)', 'and(O)', 'has(O)', 'hinted(O)', 'at(O)', 'dark(O)', 'forces(O)', 'in(O)', 'Moscow(B-Location)', 'working(O)', 'against(O)', 'him(O)', ',(O)', 'appears(O)', 'to(O)', 'think(O)', 'a(O)', 'deal(O)', 'will(O)', 'not(O)', 'stick(O)', 'without(O)', 'strong(O)', 'backing(O)', 'from(O)', 'Yeltsin(B-Person)', '.(O)']","But(O) Lebed(B-Person) ,(O) who(O) has(O) no(O) real(O) power(O) without(O) his(O) boss(O) and(O) has(O) hinted(O) at(O) dark(O) forces(O) in(O) Moscow(B-Location) working(O) against(O) him(O) ,(O) appears(O) to(O) think(O) a(O) deal(O) will(O) not(O) stick(O) without(O) strong(O) backing(O) from(O) Yeltsin(B-Person) .(O)","Input: But Lebed , who has no real power without his boss and has hinted at dark forces in Moscow working against him , appears to think a deal will not stick without strong backing from Yeltsin .
Output: But(O) Lebed(B-Person) ,(O) who(O) has(O) no(O) real(O) power(O) without(O) his(O) boss(O) and(O) has(O) hinted(O) at(O) dark(O) forces(O) in(O) Moscow(B-Location) working(O) against(O) him(O) ,(O) appears(O) to(O) think(O) a(O) deal(O) will(O) not(O) stick(O) without(O) strong(O) backing(O) from(O) Yeltsin(B-Person) .(O)"
3719,['(' 'Sweden' ')' '7-5' '6-2'],"['O', 'B-Location', 'O', 'O', 'O']",( Sweden ) 7-5 6-2,"['((O)', 'Sweden(B-Location)', ')(O)', '7-5(O)', '6-2(O)']",((O) Sweden(B-Location) )(O) 7-5(O) 6-2(O),"Input: ( Sweden ) 7-5 6-2
Output: ((O) Sweden(B-Location) )(O) 7-5(O) 6-2(O)"
2496,['Nele' 'Zilinskiene' '(' 'Lithuania' ')' '1.85'],"['B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O']",Nele Zilinskiene ( Lithuania ) 1.85,"['Nele(B-Person)', 'Zilinskiene(I-Person)', '((O)', 'Lithuania(B-Location)', ')(O)', '1.85(O)']",Nele(B-Person) Zilinskiene(I-Person) ((O) Lithuania(B-Location) )(O) 1.85(O),"Input: Nele Zilinskiene ( Lithuania ) 1.85
Output: Nele(B-Person) Zilinskiene(I-Person) ((O) Lithuania(B-Location) )(O) 1.85(O)"
6094,"['""' 'The' 'good' 'news' 'is' ',' 'if' 'you' ""'re"" 'highly' 'skilled'
 'and' 'have' 'many' 'abilities' ',' 'you' ""'ll"" 'be' 'paid' 'more' ','
 '""' 'said' ""O'Neal"" '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O']",""" The good news is , if you 're highly skilled and have many abilities , you 'll be paid more , "" said O'Neal .","['""(O)', 'The(O)', 'good(O)', 'news(O)', 'is(O)', ',(O)', 'if(O)', 'you(O)', ""'re(O)"", 'highly(O)', 'skilled(O)', 'and(O)', 'have(O)', 'many(O)', 'abilities(O)', ',(O)', 'you(O)', ""'ll(O)"", 'be(O)', 'paid(O)', 'more(O)', ',(O)', '""(O)', 'said(O)', ""O'Neal(B-Person)"", '.(O)']","""(O) The(O) good(O) news(O) is(O) ,(O) if(O) you(O) 're(O) highly(O) skilled(O) and(O) have(O) many(O) abilities(O) ,(O) you(O) 'll(O) be(O) paid(O) more(O) ,(O) ""(O) said(O) O'Neal(B-Person) .(O)","Input: "" The good news is , if you 're highly skilled and have many abilities , you 'll be paid more , "" said O'Neal .
Output: ""(O) The(O) good(O) news(O) is(O) ,(O) if(O) you(O) 're(O) highly(O) skilled(O) and(O) have(O) many(O) abilities(O) ,(O) you(O) 'll(O) be(O) paid(O) more(O) ,(O) ""(O) said(O) O'Neal(B-Person) .(O)"
3848,['MILWAUKEE' 'AT' 'CLEVELAND'],"['B-Organization', 'O', 'B-Location']",MILWAUKEE AT CLEVELAND,"['MILWAUKEE(B-Organization)', 'AT(O)', 'CLEVELAND(B-Location)']",MILWAUKEE(B-Organization) AT(O) CLEVELAND(B-Location),"Input: MILWAUKEE AT CLEVELAND
Output: MILWAUKEE(B-Organization) AT(O) CLEVELAND(B-Location)"
1664,"['A' 'budgeted' 'profit' 'increase' 'of' 'at' 'least' '20' 'percent' 'for'
 'the' 'full' 'year' 'currently' 'appears' 'very' 'attainable' ',' '""'
 'News' 'Corp' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'I-Organization', 'O', 'O']","A budgeted profit increase of at least 20 percent for the full year currently appears very attainable , "" News Corp said .","['A(O)', 'budgeted(O)', 'profit(O)', 'increase(O)', 'of(O)', 'at(O)', 'least(O)', '20(O)', 'percent(O)', 'for(O)', 'the(O)', 'full(O)', 'year(O)', 'currently(O)', 'appears(O)', 'very(O)', 'attainable(O)', ',(O)', '""(O)', 'News(B-Organization)', 'Corp(I-Organization)', 'said(O)', '.(O)']","A(O) budgeted(O) profit(O) increase(O) of(O) at(O) least(O) 20(O) percent(O) for(O) the(O) full(O) year(O) currently(O) appears(O) very(O) attainable(O) ,(O) ""(O) News(B-Organization) Corp(I-Organization) said(O) .(O)","Input: A budgeted profit increase of at least 20 percent for the full year currently appears very attainable , "" News Corp said .
Output: A(O) budgeted(O) profit(O) increase(O) of(O) at(O) least(O) 20(O) percent(O) for(O) the(O) full(O) year(O) currently(O) appears(O) very(O) attainable(O) ,(O) ""(O) News(B-Organization) Corp(I-Organization) said(O) .(O)"
4799,['2.' 'Marcus' 'Gronholm' '(' 'Finland' ')' 'Toyota' 'Celica' '1:46'],"['O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'B-Miscellaneous', 'I-Miscellaneous', 'O']",2. Marcus Gronholm ( Finland ) Toyota Celica 1:46,"['2.(O)', 'Marcus(B-Person)', 'Gronholm(I-Person)', '((O)', 'Finland(B-Location)', ')(O)', 'Toyota(B-Miscellaneous)', 'Celica(I-Miscellaneous)', '1:46(O)']",2.(O) Marcus(B-Person) Gronholm(I-Person) ((O) Finland(B-Location) )(O) Toyota(B-Miscellaneous) Celica(I-Miscellaneous) 1:46(O),"Input: 2. Marcus Gronholm ( Finland ) Toyota Celica 1:46
Output: 2.(O) Marcus(B-Person) Gronholm(I-Person) ((O) Finland(B-Location) )(O) Toyota(B-Miscellaneous) Celica(I-Miscellaneous) 1:46(O)"
13915,"['Should' 'Rubin' 'leave' ',' 'Wall' 'Street' 'would' 'worry' 'that' 'he'
 'might' 'take' 'his' 'strong-dollar' 'policy' 'with' 'him' '.']","['O', 'B-Person', 'O', 'O', 'B-Location', 'I-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Should Rubin leave , Wall Street would worry that he might take his strong-dollar policy with him .","['Should(O)', 'Rubin(B-Person)', 'leave(O)', ',(O)', 'Wall(B-Location)', 'Street(I-Location)', 'would(O)', 'worry(O)', 'that(O)', 'he(O)', 'might(O)', 'take(O)', 'his(O)', 'strong-dollar(O)', 'policy(O)', 'with(O)', 'him(O)', '.(O)']","Should(O) Rubin(B-Person) leave(O) ,(O) Wall(B-Location) Street(I-Location) would(O) worry(O) that(O) he(O) might(O) take(O) his(O) strong-dollar(O) policy(O) with(O) him(O) .(O)","Input: Should Rubin leave , Wall Street would worry that he might take his strong-dollar policy with him .
Output: Should(O) Rubin(B-Person) leave(O) ,(O) Wall(B-Location) Street(I-Location) would(O) worry(O) that(O) he(O) might(O) take(O) his(O) strong-dollar(O) policy(O) with(O) him(O) .(O)"
8613,['Larry' 'Fine'],"['B-Person', 'I-Person']",Larry Fine,"['Larry(B-Person)', 'Fine(I-Person)']",Larry(B-Person) Fine(I-Person),"Input: Larry Fine
Output: Larry(B-Person) Fine(I-Person)"
3322,['(' 'in' 'millions' 'of' 'yuan' 'unless' 'stated' ')'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",( in millions of yuan unless stated ),"['((O)', 'in(O)', 'millions(O)', 'of(O)', 'yuan(O)', 'unless(O)', 'stated(O)', ')(O)']",((O) in(O) millions(O) of(O) yuan(O) unless(O) stated(O) )(O),"Input: ( in millions of yuan unless stated )
Output: ((O) in(O) millions(O) of(O) yuan(O) unless(O) stated(O) )(O)"
13909,"['Wall' 'Street' 'ponders' 'Rubin' ""'s"" 'role' 'if' 'Clinton' 'wins' '.']","['B-Location', 'I-Location', 'O', 'B-Person', 'O', 'O', 'O', 'B-Person', 'O', 'O']",Wall Street ponders Rubin 's role if Clinton wins .,"['Wall(B-Location)', 'Street(I-Location)', 'ponders(O)', 'Rubin(B-Person)', ""'s(O)"", 'role(O)', 'if(O)', 'Clinton(B-Person)', 'wins(O)', '.(O)']",Wall(B-Location) Street(I-Location) ponders(O) Rubin(B-Person) 's(O) role(O) if(O) Clinton(B-Person) wins(O) .(O),"Input: Wall Street ponders Rubin 's role if Clinton wins .
Output: Wall(B-Location) Street(I-Location) ponders(O) Rubin(B-Person) 's(O) role(O) if(O) Clinton(B-Person) wins(O) .(O)"
7214,"['Bowling' ':' 'Streak' '10-1-50-1' '(' '2w' ',' '2nb' ')' ',' 'Brandes'
 '10-1-47-2' '(' '1w' ')' ',']","['O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'O', 'O', 'O', 'O', 'O']","Bowling : Streak 10-1-50-1 ( 2w , 2nb ) , Brandes 10-1-47-2 ( 1w ) ,","['Bowling(O)', ':(O)', 'Streak(B-Person)', '10-1-50-1(O)', '((O)', '2w(O)', ',(O)', '2nb(O)', ')(O)', ',(O)', 'Brandes(B-Person)', '10-1-47-2(O)', '((O)', '1w(O)', ')(O)', ',(O)']","Bowling(O) :(O) Streak(B-Person) 10-1-50-1(O) ((O) 2w(O) ,(O) 2nb(O) )(O) ,(O) Brandes(B-Person) 10-1-47-2(O) ((O) 1w(O) )(O) ,(O)","Input: Bowling : Streak 10-1-50-1 ( 2w , 2nb ) , Brandes 10-1-47-2 ( 1w ) ,
Output: Bowling(O) :(O) Streak(B-Person) 10-1-50-1(O) ((O) 2w(O) ,(O) 2nb(O) )(O) ,(O) Brandes(B-Person) 10-1-47-2(O) ((O) 1w(O) )(O) ,(O)"
12115,['EXPANSION'],['B-Organization'],EXPANSION,['EXPANSION(B-Organization)'],EXPANSION(B-Organization),"Input: EXPANSION
Output: EXPANSION(B-Organization)"
4635,"['4.' 'Thomas' 'Bscher' '(' 'Germany' ')' '/' 'Peter' 'Kox' '('
 'Netherlands' ')' 'West' 'McLaren']","['O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'B-Miscellaneous', 'I-Miscellaneous']",4. Thomas Bscher ( Germany ) / Peter Kox ( Netherlands ) West McLaren,"['4.(O)', 'Thomas(B-Person)', 'Bscher(I-Person)', '((O)', 'Germany(B-Location)', ')(O)', '/(O)', 'Peter(B-Person)', 'Kox(I-Person)', '((O)', 'Netherlands(B-Location)', ')(O)', 'West(B-Miscellaneous)', 'McLaren(I-Miscellaneous)']",4.(O) Thomas(B-Person) Bscher(I-Person) ((O) Germany(B-Location) )(O) /(O) Peter(B-Person) Kox(I-Person) ((O) Netherlands(B-Location) )(O) West(B-Miscellaneous) McLaren(I-Miscellaneous),"Input: 4. Thomas Bscher ( Germany ) / Peter Kox ( Netherlands ) West McLaren
Output: 4.(O) Thomas(B-Person) Bscher(I-Person) ((O) Germany(B-Location) )(O) /(O) Peter(B-Person) Kox(I-Person) ((O) Netherlands(B-Location) )(O) West(B-Miscellaneous) McLaren(I-Miscellaneous)"
8316,['Robert' 'Croft' '1' '2' '1' '11' '6' '11.00'],"['B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O']",Robert Croft 1 2 1 11 6 11.00,"['Robert(B-Person)', 'Croft(I-Person)', '1(O)', '2(O)', '1(O)', '11(O)', '6(O)', '11.00(O)']",Robert(B-Person) Croft(I-Person) 1(O) 2(O) 1(O) 11(O) 6(O) 11.00(O),"Input: Robert Croft 1 2 1 11 6 11.00
Output: Robert(B-Person) Croft(I-Person) 1(O) 2(O) 1(O) 11(O) 6(O) 11.00(O)"
10096,"['Francis' 'Moreau' '(' 'France' ')' '4:16.274' 'beat' 'Heiko' 'Szonn' '('
 'Germany' ')']","['B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O', 'O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O']",Francis Moreau ( France ) 4:16.274 beat Heiko Szonn ( Germany ),"['Francis(B-Person)', 'Moreau(I-Person)', '((O)', 'France(B-Location)', ')(O)', '4:16.274(O)', 'beat(O)', 'Heiko(B-Person)', 'Szonn(I-Person)', '((O)', 'Germany(B-Location)', ')(O)']",Francis(B-Person) Moreau(I-Person) ((O) France(B-Location) )(O) 4:16.274(O) beat(O) Heiko(B-Person) Szonn(I-Person) ((O) Germany(B-Location) )(O),"Input: Francis Moreau ( France ) 4:16.274 beat Heiko Szonn ( Germany )
Output: Francis(B-Person) Moreau(I-Person) ((O) France(B-Location) )(O) 4:16.274(O) beat(O) Heiko(B-Person) Szonn(I-Person) ((O) Germany(B-Location) )(O)"
2387,['4.' 'Yekaterina' 'Podkopayeva' '(' 'Russia' ')' '4:04.78'],"['O', 'B-Person', 'I-Person', 'O', 'B-Location', 'O', 'O']",4. Yekaterina Podkopayeva ( Russia ) 4:04.78,"['4.(O)', 'Yekaterina(B-Person)', 'Podkopayeva(I-Person)', '((O)', 'Russia(B-Location)', ')(O)', '4:04.78(O)']",4.(O) Yekaterina(B-Person) Podkopayeva(I-Person) ((O) Russia(B-Location) )(O) 4:04.78(O),"Input: 4. Yekaterina Podkopayeva ( Russia ) 4:04.78
Output: 4.(O) Yekaterina(B-Person) Podkopayeva(I-Person) ((O) Russia(B-Location) )(O) 4:04.78(O)"
9777,"['""' 'That' 'is' 'the' 'plan' 'at' 'the' 'moment' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",""" That is the plan at the moment .","['""(O)', 'That(O)', 'is(O)', 'the(O)', 'plan(O)', 'at(O)', 'the(O)', 'moment(O)', '.(O)']","""(O) That(O) is(O) the(O) plan(O) at(O) the(O) moment(O) .(O)","Input: "" That is the plan at the moment .
Output: ""(O) That(O) is(O) the(O) plan(O) at(O) the(O) moment(O) .(O)"
9554,['DHAKA' '1996-08-27'],"['B-Location', 'O']",DHAKA 1996-08-27,"['DHAKA(B-Location)', '1996-08-27(O)']",DHAKA(B-Location) 1996-08-27(O),"Input: DHAKA 1996-08-27
Output: DHAKA(B-Location) 1996-08-27(O)"
11206,"['Germany' 'has' 'been' 'one' 'of' 'the' 'loudest' 'critics' 'of' 'Russia'
 ""'s"" 'military' 'intervention' 'in' 'Chechnya' ',' 'a' '20-month-old'
 'conflict' 'in' 'which' 'tens' 'of' 'thousands' 'of' 'people' 'have'
 'been' 'killed' '.']","['B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Germany has been one of the loudest critics of Russia 's military intervention in Chechnya , a 20-month-old conflict in which tens of thousands of people have been killed .","['Germany(B-Location)', 'has(O)', 'been(O)', 'one(O)', 'of(O)', 'the(O)', 'loudest(O)', 'critics(O)', 'of(O)', 'Russia(B-Location)', ""'s(O)"", 'military(O)', 'intervention(O)', 'in(O)', 'Chechnya(B-Location)', ',(O)', 'a(O)', '20-month-old(O)', 'conflict(O)', 'in(O)', 'which(O)', 'tens(O)', 'of(O)', 'thousands(O)', 'of(O)', 'people(O)', 'have(O)', 'been(O)', 'killed(O)', '.(O)']","Germany(B-Location) has(O) been(O) one(O) of(O) the(O) loudest(O) critics(O) of(O) Russia(B-Location) 's(O) military(O) intervention(O) in(O) Chechnya(B-Location) ,(O) a(O) 20-month-old(O) conflict(O) in(O) which(O) tens(O) of(O) thousands(O) of(O) people(O) have(O) been(O) killed(O) .(O)","Input: Germany has been one of the loudest critics of Russia 's military intervention in Chechnya , a 20-month-old conflict in which tens of thousands of people have been killed .
Output: Germany(B-Location) has(O) been(O) one(O) of(O) the(O) loudest(O) critics(O) of(O) Russia(B-Location) 's(O) military(O) intervention(O) in(O) Chechnya(B-Location) ,(O) a(O) 20-month-old(O) conflict(O) in(O) which(O) tens(O) of(O) thousands(O) of(O) people(O) have(O) been(O) killed(O) .(O)"
8909,"['But' 'the' 'church' 'learned' 'in' 'a' 'recent' 'meeting' 'with' 'the'
 'local' 'commander' 'that' 'no' 'instructions' 'to' 'release' 'the'
 'prisoners' 'were' 'received' 'and' 'they' 'would' 'be' 'held' 'until'
 'investigations' 'were' 'completed' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",But the church learned in a recent meeting with the local commander that no instructions to release the prisoners were received and they would be held until investigations were completed .,"['But(O)', 'the(O)', 'church(O)', 'learned(O)', 'in(O)', 'a(O)', 'recent(O)', 'meeting(O)', 'with(O)', 'the(O)', 'local(O)', 'commander(O)', 'that(O)', 'no(O)', 'instructions(O)', 'to(O)', 'release(O)', 'the(O)', 'prisoners(O)', 'were(O)', 'received(O)', 'and(O)', 'they(O)', 'would(O)', 'be(O)', 'held(O)', 'until(O)', 'investigations(O)', 'were(O)', 'completed(O)', '.(O)']",But(O) the(O) church(O) learned(O) in(O) a(O) recent(O) meeting(O) with(O) the(O) local(O) commander(O) that(O) no(O) instructions(O) to(O) release(O) the(O) prisoners(O) were(O) received(O) and(O) they(O) would(O) be(O) held(O) until(O) investigations(O) were(O) completed(O) .(O),"Input: But the church learned in a recent meeting with the local commander that no instructions to release the prisoners were received and they would be held until investigations were completed .
Output: But(O) the(O) church(O) learned(O) in(O) a(O) recent(O) meeting(O) with(O) the(O) local(O) commander(O) that(O) no(O) instructions(O) to(O) release(O) the(O) prisoners(O) were(O) received(O) and(O) they(O) would(O) be(O) held(O) until(O) investigations(O) were(O) completed(O) .(O)"
11015,"['1965' '-' 'Albert' 'Schweitzer' ',' 'theologian' ',' 'philosopher' 'and'
 'organist' 'died' 'in' 'Gabon' 'where' 'he' 'had' 'set' 'up' 'a'
 'hospital' 'in' '1913' '.']","['O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1965 - Albert Schweitzer , theologian , philosopher and organist died in Gabon where he had set up a hospital in 1913 .","['1965(O)', '-(O)', 'Albert(B-Person)', 'Schweitzer(I-Person)', ',(O)', 'theologian(O)', ',(O)', 'philosopher(O)', 'and(O)', 'organist(O)', 'died(O)', 'in(O)', 'Gabon(B-Location)', 'where(O)', 'he(O)', 'had(O)', 'set(O)', 'up(O)', 'a(O)', 'hospital(O)', 'in(O)', '1913(O)', '.(O)']","1965(O) -(O) Albert(B-Person) Schweitzer(I-Person) ,(O) theologian(O) ,(O) philosopher(O) and(O) organist(O) died(O) in(O) Gabon(B-Location) where(O) he(O) had(O) set(O) up(O) a(O) hospital(O) in(O) 1913(O) .(O)","Input: 1965 - Albert Schweitzer , theologian , philosopher and organist died in Gabon where he had set up a hospital in 1913 .
Output: 1965(O) -(O) Albert(B-Person) Schweitzer(I-Person) ,(O) theologian(O) ,(O) philosopher(O) and(O) organist(O) died(O) in(O) Gabon(B-Location) where(O) he(O) had(O) set(O) up(O) a(O) hospital(O) in(O) 1913(O) .(O)"
2813,['Jordan' 'expels' 'Iraqi' 'diplomat' 'after' 'bread' 'riots' '.'],"['B-Location', 'O', 'B-Miscellaneous', 'O', 'O', 'O', 'O', 'O']",Jordan expels Iraqi diplomat after bread riots .,"['Jordan(B-Location)', 'expels(O)', 'Iraqi(B-Miscellaneous)', 'diplomat(O)', 'after(O)', 'bread(O)', 'riots(O)', '.(O)']",Jordan(B-Location) expels(O) Iraqi(B-Miscellaneous) diplomat(O) after(O) bread(O) riots(O) .(O),"Input: Jordan expels Iraqi diplomat after bread riots .
Output: Jordan(B-Location) expels(O) Iraqi(B-Miscellaneous) diplomat(O) after(O) bread(O) riots(O) .(O)"
11168,"['Her' 'attacker' ',' 'identified' 'only' 'as' 'Jerzy' 'L.' ',' '36' ','
 'was' 'arrested' 'by' 'police' 'and' 'will' 'appear' 'in' 'court' 'on'
 'Thursday' 'morning' ',' 'television' 'reported' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Person', 'I-Person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Her attacker , identified only as Jerzy L. , 36 , was arrested by police and will appear in court on Thursday morning , television reported .","['Her(O)', 'attacker(O)', ',(O)', 'identified(O)', 'only(O)', 'as(O)', 'Jerzy(B-Person)', 'L.(I-Person)', ',(O)', '36(O)', ',(O)', 'was(O)', 'arrested(O)', 'by(O)', 'police(O)', 'and(O)', 'will(O)', 'appear(O)', 'in(O)', 'court(O)', 'on(O)', 'Thursday(O)', 'morning(O)', ',(O)', 'television(O)', 'reported(O)', '.(O)']","Her(O) attacker(O) ,(O) identified(O) only(O) as(O) Jerzy(B-Person) L.(I-Person) ,(O) 36(O) ,(O) was(O) arrested(O) by(O) police(O) and(O) will(O) appear(O) in(O) court(O) on(O) Thursday(O) morning(O) ,(O) television(O) reported(O) .(O)","Input: Her attacker , identified only as Jerzy L. , 36 , was arrested by police and will appear in court on Thursday morning , television reported .
Output: Her(O) attacker(O) ,(O) identified(O) only(O) as(O) Jerzy(B-Person) L.(I-Person) ,(O) 36(O) ,(O) was(O) arrested(O) by(O) police(O) and(O) will(O) appear(O) in(O) court(O) on(O) Thursday(O) morning(O) ,(O) television(O) reported(O) .(O)"
4835,['4.' 'Fogarty' '236'],"['O', 'B-Person', 'O']",4. Fogarty 236,"['4.(O)', 'Fogarty(B-Person)', '236(O)']",4.(O) Fogarty(B-Person) 236(O),"Input: 4. Fogarty 236
Output: 4.(O) Fogarty(B-Person) 236(O)"
6321,"['Swede' 'Kenneth' 'Eriksson' 'kept' 'Subaru' 'in' 'the' 'hunt' 'for'
 'the' 'manufacturers' ""'"" 'title' 'with' 'fifth' 'place' 'in' 'spite'
 'of' 'a' 'gearbox' 'problem' 'that' 'nearly' 'forced' 'him' 'off' 'the'
 'road' 'close' 'to' 'the' 'end' 'of' 'the' 'event' '.']","['B-Miscellaneous', 'B-Person', 'I-Person', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Swede Kenneth Eriksson kept Subaru in the hunt for the manufacturers ' title with fifth place in spite of a gearbox problem that nearly forced him off the road close to the end of the event .,"['Swede(B-Miscellaneous)', 'Kenneth(B-Person)', 'Eriksson(I-Person)', 'kept(O)', 'Subaru(B-Organization)', 'in(O)', 'the(O)', 'hunt(O)', 'for(O)', 'the(O)', 'manufacturers(O)', ""'(O)"", 'title(O)', 'with(O)', 'fifth(O)', 'place(O)', 'in(O)', 'spite(O)', 'of(O)', 'a(O)', 'gearbox(O)', 'problem(O)', 'that(O)', 'nearly(O)', 'forced(O)', 'him(O)', 'off(O)', 'the(O)', 'road(O)', 'close(O)', 'to(O)', 'the(O)', 'end(O)', 'of(O)', 'the(O)', 'event(O)', '.(O)']",Swede(B-Miscellaneous) Kenneth(B-Person) Eriksson(I-Person) kept(O) Subaru(B-Organization) in(O) the(O) hunt(O) for(O) the(O) manufacturers(O) '(O) title(O) with(O) fifth(O) place(O) in(O) spite(O) of(O) a(O) gearbox(O) problem(O) that(O) nearly(O) forced(O) him(O) off(O) the(O) road(O) close(O) to(O) the(O) end(O) of(O) the(O) event(O) .(O),"Input: Swede Kenneth Eriksson kept Subaru in the hunt for the manufacturers ' title with fifth place in spite of a gearbox problem that nearly forced him off the road close to the end of the event .
Output: Swede(B-Miscellaneous) Kenneth(B-Person) Eriksson(I-Person) kept(O) Subaru(B-Organization) in(O) the(O) hunt(O) for(O) the(O) manufacturers(O) '(O) title(O) with(O) fifth(O) place(O) in(O) spite(O) of(O) a(O) gearbox(O) problem(O) that(O) nearly(O) forced(O) him(O) off(O) the(O) road(O) close(O) to(O) the(O) end(O) of(O) the(O) event(O) .(O)"
